Fwd_IAT_Max,Bwd_IAT_Max,PSH_Flag_Cnt,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Active_Max,Idle_Max,Label,Cat
0,0,0,1403,30,1388,1,30,1,1388,0,119,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,379,Normal,Normal
0,12367,0,0,0,0,0,0,2,0,0,12367,Anomaly,DoS
0,172,0,2172,0,1448,0,0,2,2896,0,172,Anomaly,Mirai
71,0,0,0,0,0,2,0,1,0,0,72,Anomaly,MITM ARP Spoofing
0,0,1,273,0,273,1,0,1,273,0,76,Anomaly,Mirai
76,0,0,1460,760,1430,2,1520,1,1430,0,120,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,113,Anomaly,Mirai
72,0,0,1946.666667,1460,1460,2,2920,1,1460,0,72,Anomaly,Mirai
0,148,0,2172,0,1448,0,0,2,2896,0,148,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,145,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,81,Anomaly,Scan
1,0,0,38.4,32,32,4,128,1,32,0,4,Anomaly,Mirai
0,116,0,2082,0,1388,0,0,2,2776,0,116,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,241,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,84,Anomaly,Mirai
102,0,0,35.55555556,32,32,8,256,1,32,0,102,Anomaly,Mirai
111,0,0,1395.5,935.3333333,1388,3,2806,1,1388,0,111,Normal,Normal
0,0,0,2082,1388,1388,1,1388,1,1388,0,118,Anomaly,Mirai
70,0,0,1850.666667,1388,1388,2,2776,1,1388,0,71,Anomaly,Scan
0,6663,0,0,0,0,0,0,2,0,0,6663,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,280,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,300,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,230,Anomaly,Mirai
0,0,0,45,30,30,1,30,1,30,0,145,Anomaly,Mirai
163,0,0,37.33333333,32,32,5,160,1,32,0,163,Anomaly,Mirai
77,0,0,496.6666667,725,20,2,1450,1,20,0,123,Anomaly,Mirai
0,5555,0,0,0,0,0,0,2,0,0,5555,Anomaly,DoS
139,0,0,1921.333333,1441,1441,2,2882,1,1441,0,139,Anomaly,Mirai
0,2992,0,0,0,0,0,0,2,0,0,2992,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,127,Anomaly,Mirai
0,534,0,1388,1388,694,1,1388,2,1388,0,412,Normal,Normal
1,0,0,34.66666667,32,32,11,352,1,32,0,3,Anomaly,Mirai
0,82,0,56,0,36,0,0,2,72,0,82,Anomaly,Mirai
0,75,0,44,0,32,0,0,2,64,0,75,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,38,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,78,Anomaly,Mirai
111,0,0,1906.666667,1430,1430,2,2860,1,1430,0,111,Anomaly,Mirai
7,0,0,36,32,32,7,224,1,32,0,7,Anomaly,Mirai
0,79,0,2172,0,1448,0,0,2,2896,0,79,Anomaly,Mirai
0,297,0,0,0,0,0,0,2,0,0,297,Normal,Normal
0,25980,0,325.3333333,976,0,1,976,2,0,0,25980,Anomaly,DoS
0,148,0,2082,0,1388,0,0,2,2776,0,148,Anomaly,Mirai
0,75,0,1850.666667,0,1388,0,0,3,4164,0,75,Anomaly,Scan
307,0,0,1398,709,1388,2,1418,1,1388,0,307,Normal,Normal
6,0,0,42.66666667,32,32,2,64,1,32,0,29,Anomaly,Mirai
0,3016,0,0,0,0,1,0,2,0,0,1929,Anomaly,DoS
17,0,0,22.5,18,18,3,54,1,18,0,17,Anomaly,Mirai
0,75,0,1850.666667,0,1388,0,0,3,4164,0,75,Anomaly,MITM ARP Spoofing
74,0,0,0,0,0,2,0,1,0,0,90,Anomaly,Mirai
0,118,0,48,0,32,0,0,2,64,0,118,Anomaly,Mirai
69,0,0,0,0,0,2,0,1,0,0,72,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,234,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,125,Anomaly,Mirai
2,0,0,34.13333333,32,32,14,448,1,32,3,2,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,123,Anomaly,Mirai
0,156,0,2136,0,1424,0,0,2,2848,0,156,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,82,Anomaly,Mirai
9,0,0,22.5,18,18,3,54,1,18,0,9,Anomaly,Mirai
74,0,0,1828,1312,1430,2,2624,1,1430,0,124,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,300,Anomaly,Mirai
0,0,0,244,20,234,1,20,1,234,0,76,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,73,Anomaly,Mirai
0,0,0,2114.5,1333,1448,1,1333,1,1448,0,70,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,115,Anomaly,Mirai
161,0,0,38.4,32,32,4,128,1,32,0,161,Anomaly,Mirai
84,0,0,0,0,0,2,0,1,0,0,84,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,80,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,77,Normal,Normal
124,0,0,1737.6,1448,1448,4,5792,1,1448,0,174,Normal,Normal
72,0,0,1850.666667,1388,1388,2,2776,1,1388,0,74,Anomaly,Mirai
108,0,0,1787.5,1430,1430,3,4290,1,1430,0,108,Anomaly,Mirai
127,0,0,1641.5,1235.333333,1430,3,3706,1,1430,0,127,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,86,Normal,Normal
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,194,Anomaly,Mirai
75,0,0,838.5,1104.666667,20,3,3314,1,20,0,123,Anomaly,Mirai
70,0,0,1523.5,1078,1430,3,3234,1,1430,0,75,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,10,Anomaly,Mirai
0,348,0,1388,0,694,0,0,2,1388,0,348,Normal,Normal
0,11400,0,0,0,0,0,0,2,0,0,11400,Anomaly,DoS
0,4356,0,0,0,0,1,0,2,0,903,3453,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,16,Anomaly,Mirai
0,0,0,1635,410,1430,1,410,1,1430,0,85,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,122,Anomaly,Mirai
0,1426,0,0,0,0,0,0,2,0,0,1426,Anomaly,DoS
2,0,0,37.33333333,32,32,5,160,1,32,1,2,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,182,Anomaly,Mirai
76,0,0,0,0,0,2,0,1,0,0,76,Anomaly,Scan
0,152,0,2136,0,1424,0,0,2,2848,0,152,Anomaly,Mirai
0,187,1,990.6666667,0,982,0,0,3,2946,0,187,Anomaly,Mirai
0,141,0,2082,0,1388,0,0,2,2776,0,141,Anomaly,Scan
0,0,0,0,0,0,1,0,1,0,0,121,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,9,Anomaly,Mirai
0,340,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,0,1,242,288,98,1,288,1,98,0,77,Anomaly,Mirai
8,0,0,38.4,32,32,4,128,1,32,0,9,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,11,Anomaly,Mirai
8,0,0,42.66666667,32,32,2,64,1,32,0,14,Anomaly,Mirai
0,117,0,84,0,70.66666667,0,0,3,212,0,117,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,85,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,11,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,258,Anomaly,Mirai
0,2306,0,0,0,0,0,0,2,0,0,2306,Anomaly,DoS
0,124,0,1403,0,709,0,0,2,1418,0,124,Anomaly,Mirai
12,0,0,40,32,32,3,96,1,32,0,12,Anomaly,Mirai
2,0,0,34.66666667,32,32,11,352,1,32,5,2,Anomaly,Mirai
0,75,0,2172,0,1448,0,0,2,2896,0,75,Anomaly,MITM ARP Spoofing
149,0,0,1906.666667,1430,1430,2,2860,1,1430,0,149,Anomaly,Mirai
0,1479,0,0,0,0,0,0,2,0,0,1479,Anomaly,DoS
8,0,0,36.57142857,32,32,6,192,1,32,0,8,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Scan
74,0,0,0,0,0,2,0,1,0,0,85,Anomaly,MITM ARP Spoofing
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,207,Anomaly,Mirai
0,81,0,1398,0,935.3333333,0,0,3,2806,0,81,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,394,Normal,Normal
119,0,0,1787.5,1430,1430,3,4290,1,1430,0,119,Anomaly,Mirai
149,0,0,38.4,32,32,4,128,1,32,0,149,Anomaly,Mirai
9,0,0,33.77777778,32,32,17,544,1,32,0,13,Anomaly,Mirai
87,0,0,42.66666667,32,32,2,64,1,32,0,112,Anomaly,Mirai
6,0,0,42.66666667,32,32,2,64,1,32,0,13,Anomaly,Mirai
0,3465,0,0,0,0,0,0,2,0,0,3465,Anomaly,DoS
0,145,0,2082,0,1388,0,0,2,2776,0,145,Anomaly,Scan
0,0,0,27,18,18,1,18,1,18,0,0,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,184,Anomaly,Mirai
0,118,0,2172,0,1448,0,0,2,2896,0,118,Anomaly,MITM ARP Spoofing
0,131,0,1930.666667,0,1448,0,0,3,4344,0,131,Anomaly,Mirai
2,0,0,42.66666667,32,32,2,64,1,32,0,222,Anomaly,Mirai
0,0,0,1403,30,1388,1,30,1,1388,0,117,Anomaly,Mirai
72,0,0,1930.666667,1448,1448,2,2896,1,1448,0,73,Anomaly,Mirai
73,0,0,512,434.6666667,372,3,1304,1,372,0,115,Anomaly,Mirai
0,85,0,2172,0,1448,0,0,2,2896,0,85,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,119,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,11,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,72,Anomaly,Mirai
0,73,0,17,0,17,0,0,3,51,0,73,Anomaly,Mirai
0,87,0,1398,0,935.3333333,0,0,3,2806,0,87,Anomaly,Mirai
0,3430,0,0,0,0,0,0,2,0,0,3430,Anomaly,DoS
83,0,0,0,0,0,3,0,1,0,0,83,Normal,Normal
3,0,0,33.88235294,32,32,16,512,1,32,2,3,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,196,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,76,Anomaly,Mirai
138,0,0,1906.666667,1430,1430,2,2860,1,1430,0,146,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,28,Anomaly,Mirai
4,0,0,33.52380952,32,32,20,640,1,32,3,4,Anomaly,Mirai
1,0,0,36,32,32,7,224,1,32,0,3,Anomaly,Mirai
77,0,0,0,0,0,2,0,1,0,0,77,Anomaly,MITM ARP Spoofing
74,0,0,1850.666667,1388,1388,2,2776,1,1388,0,76,Anomaly,Scan
75,0,0,1593.333333,960,1430,2,1920,1,1430,0,86,Anomaly,Mirai
0,119,0,0,0,0,0,0,2,0,0,119,Anomaly,Scan
0,72,0,2082,0,1388,0,0,2,2776,0,72,Anomaly,Mirai
0,5218,0,0,0,0,0,0,2,0,0,5218,Anomaly,DoS
0,0,0,2100,1400,1400,1,1400,1,1400,0,112,Anomaly,Mirai
175,0,0,33.28,32,32,24,768,1,32,0,175,Anomaly,Mirai
0,1219,0,0,0,0,0,0,2,0,0,1219,Anomaly,DoS
0,0,0,2190,1460,1460,1,1460,1,1460,0,73,Anomaly,Mirai
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Scan
0,121,0,0,0,0,0,0,3,0,0,121,Normal,Normal
0,4753,0,0,0,0,0,0,2,0,0,4753,Anomaly,DoS
0,80,0,2190,0,1460,0,0,2,2920,0,80,Anomaly,Scan
0,241,0,2190,0,1460,0,0,2,2920,0,241,Anomaly,Mirai
0,5595,0,0,0,0,0,0,2,0,0,5595,Anomaly,DoS
0,0,0,48,32,32,1,32,1,32,0,21,Anomaly,Mirai
0,80,0,1403,0,709,0,0,2,1418,0,80,Anomaly,Scan
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,161,Anomaly,Mirai
2,0,0,42.66666667,32,32,2,64,1,32,0,6,Anomaly,Mirai
0,122,0,1403,0,709,0,0,2,1418,0,122,Anomaly,Scan
5,0,0,35.55555556,32,32,8,256,1,32,1,8,Anomaly,Mirai
2,0,0,36,32,32,7,224,1,32,1,3,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,69,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,175,Anomaly,Mirai
0,148,0,2082,0,1388,0,0,2,2776,0,148,Anomaly,Scan
0,126,0,1780,0,1424,0,0,4,5696,0,126,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,113,Anomaly,Mirai
0,75,1,229,0,120.6666667,0,0,3,362,0,75,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Mirai
0,0,0,1647,434,1430,1,434,1,1430,0,79,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,114,Anomaly,Mirai
0,12431,0,0,0,0,0,0,2,0,0,12431,Anomaly,DoS
187,0,0,42.66666667,32,32,2,64,1,32,0,187,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,88,0,1850.666667,0,1388,0,0,3,4164,0,88,Anomaly,Mirai
0,87,0,1398,0,935.3333333,0,0,3,2806,0,87,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,6,Anomaly,Mirai
75,0,0,966.6666667,1430,20,2,2860,1,20,0,135,Anomaly,Mirai
29,0,0,37.33333333,32,32,5,160,1,32,0,29,Anomaly,Mirai
4,0,0,37.33333333,32,32,5,160,1,32,1,4,Anomaly,Mirai
74,0,0,0,0,0,3,0,1,0,0,119,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,0,0,30,20,20,1,20,1,20,0,122,Anomaly,Mirai
154,0,0,1850.666667,1388,1388,2,2776,1,1388,0,154,Normal,Normal
0,0,0,1664,432,1448,1,432,1,1448,0,126,Anomaly,Mirai
0,116,0,2172,0,1448,0,0,2,2896,0,116,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,126,Anomaly,Scan
3,0,0,37.33333333,32,32,5,160,1,32,1,3,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,212,Anomaly,Mirai
76,0,0,1557.333333,906,1430,2,1812,1,1430,0,76,Anomaly,Mirai
8,0,0,40,32,32,3,96,1,32,0,9,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,201,Anomaly,Mirai
8,0,0,42.66666667,32,32,2,64,1,32,1,8,Anomaly,Mirai
0,1265,0,0,0,0,0,0,2,0,0,1265,Anomaly,DoS
0,444,0,1388,0,694,0,0,2,1388,0,444,Normal,Normal
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,243,Anomaly,Mirai
6,0,0,42.66666667,32,32,2,64,1,32,0,12,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Scan
0,81,0,0,0,0,0,0,2,0,0,81,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,16,Anomaly,Mirai
4,0,0,42.66666667,32,32,2,64,1,32,0,14,Anomaly,Mirai
0,121,0,1403,0,709,0,0,2,1418,0,121,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,72,Anomaly,Mirai
0,73,0,1946.666667,0,1460,0,0,3,4380,0,73,Anomaly,Mirai
10,0,0,36.57142857,32,32,6,192,1,32,0,12,Anomaly,Mirai
0,260,0,2172,0,1448,0,0,2,2896,0,260,Anomaly,Mirai
0,2875,0,0,0,0,0,0,2,0,0,2875,Anomaly,DoS
0,165,0,2172,0,1448,0,0,2,2896,0,165,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,150,0,2082,0,1388,0,0,2,2776,0,150,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,165,Anomaly,Mirai
0,3264,0,0,0,0,0,0,2,0,0,3264,Anomaly,DoS
0,1849,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,124,Anomaly,Mirai
72,0,0,0,0,0,6,0,1,0,0,73,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,4,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,75,Anomaly,Scan
0,0,0,1485,110,1430,1,110,1,1430,0,209,Anomaly,Mirai
0,137,0,2082,0,1388,0,0,2,2776,0,137,Anomaly,Mirai
118,0,0,1669.333333,1222,1282,2,2444,1,1282,0,118,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,125,Anomaly,Scan
0,0,0,1403,30,1388,1,30,1,1388,0,116,Normal,Normal
0,0,0,0,0,0,1,0,1,0,0,119,Anomaly,Scan
0,2738,0,0,0,0,0,0,2,0,0,2738,Anomaly,DoS
4,0,0,42.66666667,32,32,2,64,1,32,1,4,Anomaly,Mirai
6,0,0,37.33333333,32,32,5,160,1,32,0,16,Anomaly,Mirai
0,3094,0,0,0,0,0,0,2,0,0,3094,Anomaly,DoS
102,0,0,42.66666667,32,32,2,64,1,32,0,102,Anomaly,Mirai
0,0,0,52.5,35,35,1,35,1,35,0,6,Anomaly,Mirai
0,108,0,1930.666667,0,1448,0,0,3,4344,0,108,Anomaly,MITM ARP Spoofing
0,422,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
0,122,0,1612.333333,0,1129.666667,0,0,3,3389,0,122,Normal,Normal
0,0,0,2190,1460,1460,1,1460,1,1460,0,70,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,389,Normal,Normal
0,115,0,2172,0,1448,0,0,2,2896,0,115,Anomaly,MITM ARP Spoofing
0,0,0,0,0,0,1,0,1,0,0,77,Anomaly,Scan
0,0,0,27,18,18,1,18,1,18,0,3,Anomaly,Mirai
0,11166,0,0,0,0,0,0,3,0,0,11166,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,170,Anomaly,Mirai
0,124,0,1403,0,709,0,0,2,1418,0,124,Anomaly,Scan
0,0,0,1403,30,1388,1,30,1,1388,0,74,Normal,Normal
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,118,Anomaly,Mirai
0,3343,0,0,0,0,0,0,2,0,0,3343,Anomaly,DoS
0,3617,0,0,0,0,0,0,2,0,0,3617,Anomaly,DoS
261,0,0,1398,709,1388,2,1418,1,1388,0,261,Normal,Normal
0,0,0,2145,1430,1430,1,1430,1,1430,0,118,Anomaly,Mirai
0,1220,0,0,0,0,0,0,2,0,0,1220,Anomaly,DoS
0,0,0,2082,1388,1388,1,1388,1,1388,0,301,Normal,Normal
0,3086,0,0,0,0,0,0,2,0,0,3086,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,76,Anomaly,Mirai
0,87,0,2082,0,1388,0,0,2,2776,0,87,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,15,Anomaly,Mirai
0,126,0,1403,0,709,0,0,2,1418,0,126,Anomaly,Mirai
0,0,0,2172,1448,1448,1,1448,1,1448,0,146,Anomaly,Mirai
0,79,0,1403,0,709,0,0,2,1418,0,79,Anomaly,Scan
6,0,0,33.68421053,32,32,18,576,1,32,0,6,Anomaly,Mirai
0,118,0,1403,0,709,0,0,2,1418,0,118,Anomaly,Scan
73,0,1,323.3333333,250,235,2,500,1,235,0,73,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,250,Normal,Normal
2,0,0,33.45454545,32,32,21,672,1,32,3,3,Anomaly,Mirai
23,0,0,40,32,32,3,96,1,32,0,23,Anomaly,Mirai
0,72,0,50.66666667,0,37.33333333,0,0,3,112,0,72,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,179,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,291,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,73,Anomaly,MITM ARP Spoofing
0,0,0,52.5,35,35,1,35,1,35,0,5,Anomaly,Mirai
0,148,0,2082,0,1388,0,0,2,2776,0,148,Anomaly,Mirai
0,119,0,1403,0,709,0,0,2,1418,0,119,Anomaly,Scan
8,0,0,37.33333333,32,32,5,160,1,32,0,8,Anomaly,Mirai
0,75,0,42.66666667,0,32,0,0,3,96,0,75,Anomaly,Mirai
2,0,0,34,32,32,15,480,1,32,3,2,Anomaly,Mirai
133,0,0,1866.666667,1400,1400,2,2800,1,1400,0,133,Anomaly,Mirai
0,692,0,0,0,0,0,0,2,0,0,0,Anomaly,DoS
71,0,0,1930.666667,1448,1448,2,2896,1,1448,0,71,Anomaly,Mirai
76,0,0,1497.333333,816,1430,2,1632,1,1430,0,83,Anomaly,Mirai
10,0,0,40,32,32,3,96,1,32,1,12,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,3,Anomaly,Mirai
0,0,0,27,18,18,1,18,1,18,0,14,Anomaly,Mirai
73,0,0,1609.6,1297,1430,4,5188,1,1430,0,73,Anomaly,Mirai
122,0,0,1921.333333,1441,1441,2,2882,1,1441,0,122,Anomaly,Mirai
0,77,0,2172,0,1448,0,0,2,2896,0,77,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,Mirai
74,0,0,33.33333333,30,20,2,60,1,20,0,196,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,185,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,79,Anomaly,Scan
0,0,0,2082,1388,1388,1,1388,1,1388,0,156,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,75,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,214,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,80,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,161,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,78,Anomaly,Scan
0,3014,0,0,0,0,0,0,2,0,0,3014,Anomaly,DoS
0,0,1,70,0,70,1,0,1,70,0,35,Anomaly,Mirai
0,2729,0,0,0,0,0,0,2,0,0,2729,Anomaly,DoS
0,2225,0,0,0,0,0,0,2,0,0,2225,Anomaly,DoS
0,73,0,2082,0,1388,0,0,2,2776,0,73,Anomaly,Scan
0,0,0,2172,1448,1448,1,1448,1,1448,0,72,Anomaly,Mirai
20,0,0,40,32,32,3,96,1,32,0,20,Anomaly,Mirai
0,6732,0,0,0,0,0,0,2,0,0,6732,Anomaly,DoS
5,0,0,35.55555556,32,32,8,256,1,32,2,8,Anomaly,Mirai
112,0,0,1850.666667,1388,1388,2,2776,1,1388,0,131,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
0,73,0,60,0,40,0,0,2,80,0,73,Anomaly,Mirai
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,85,Anomaly,Mirai
0,3341,0,0,0,0,0,0,2,0,0,3341,Anomaly,DoS
0,0,0,2145,1430,1430,1,1430,1,1430,0,140,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,75,Anomaly,Mirai
0,115,0,1403,0,709,0,0,2,1418,0,115,Anomaly,Scan
0,5312,0,0,0,0,0,0,2,0,0,5312,Anomaly,DoS
0,0,0,2082,1388,1388,1,1388,1,1388,0,313,Normal,Normal
0,86,0,2172,0,1448,0,0,2,2896,0,86,Anomaly,Mirai
0,0,0,0,0,0,1,0,1,0,0,76,Anomaly,Mirai
0,0,0,2082,1388,1388,1,1388,1,1388,0,145,Normal,Normal
0,81,0,1403,0,709,0,0,2,1418,0,81,Anomaly,MITM ARP Spoofing
0,0,0,2121,1382,1430,1,1382,1,1430,0,88,Anomaly,Mirai
0,150,0,2082,0,1388,0,0,2,2776,0,150,Anomaly,Scan
0,152,0,2172,0,1448,0,0,2,2896,0,152,Anomaly,MITM ARP Spoofing
0,113,0,2172,0,1448,0,0,2,2896,0,113,Anomaly,Mirai
0,0,0,2190,1460,1460,1,1460,1,1460,0,121,Anomaly,Mirai
0,73,0,1403,0,709,0,0,2,1418,0,73,Anomaly,Scan
0,0,0,2145,1430,1430,1,1430,1,1430,0,135,Anomaly,Mirai
0,0,0,48,32,32,1,32,1,32,0,56,Anomaly,Mirai
112,0,0,1906.666667,1430,1430,2,2860,1,1430,0,112,Anomaly,Mirai
0,157,1,2104,0,1374,0,0,2,2748,0,157,Anomaly,Mirai
0,0,0,2145,1430,1430,1,1430,1,1430,0,137,Anomaly,Mirai
72,0,0,0,0,0,2,0,1,0,0,72,Anomaly,Mirai
4,0,0,40,32,32,3,96,1,32,1,4,Anomaly,Mirai
0,72,0,48,0,34.66666667,0,0,3,104,0,72,Anomaly,Mirai
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,MITM ARP Spoofing
0,0,0,2172,1448,1448,1,1448,1,1448,0,78,Anomaly,Mirai
0,0,0,2100,1400,1400,1,1400,1,1400,0,71,Anomaly,Scan
0,1933,0,0,0,0,0,0,2,0,0,1933,Anomaly,DoS
73,0,0,0,0,0,2,0,1,0,0,73,Anomaly,Mirai
0,73,0,2082,0,1388,0,0,2,2776,0,73,Anomaly,Scan
0,0,0,48,32,32,1,32,1,32,0,7,Anomaly,Mirai
155,0,0,38.4,32,32,4,128,1,32,1,155,Anomaly,Mirai
223,0,0,1398,709,1388,2,1418,1,1388,0,223,Normal,Normal
0,74,0,2082,0,1388,0,0,2,2776,0,74,Anomaly,Mirai
0,2530,0,0,0,0,0,0,2,0,0,2530,Anomaly,DoS
155,0,0,1906.666667,1430,1430,2,2860,1,1430,0,155,Anomaly,Mirai
4,0,0,38.4,32,32,4,128,1,32,0,7,Anomaly,Mirai
0,4195,0,0,0,0,0,0,2,0,0,4195,Anomaly,DoS
0,186,0,56,0,36,0,0,2,72,0,186,Anomaly,Mirai
0,1275,0,0,0,0,0,0,2,0,0,1275,Anomaly,DoS
0,5011,0,0,0,0,0,0,2,0,0,5011,Anomaly,DoS
5,0,0,38.4,32,32,4,128,1,32,0,13,Anomaly,Mirai
74,0,0,0,0,0,2,0,1,0,0,74,Anomaly,MITM ARP Spoofing
0,0,1,779.5,331,614,1,331,1,614,0,122,Anomaly,Scan
0,0,0,2161.5,1441,1441,1,1441,1,1441,0,184,Anomaly,Mirai
4,0,0,40,32,32,3,96,1,32,0,12,Anomaly,Mirai
363,0,0,0,0,0,3,0,1,0,0,363,Normal,Normal
0,0,0,48,32,32,1,32,1,32,0,0,Anomaly,Mirai
0,0,0,694,1388,0,1,1388,1,0,0,512,Normal,Normal
0,6176,0,0,0,0,0,0,2,0,0,6176,Anomaly,DoS
128,0,0,1798.666667,1268,1430,2,2536,1,1430,0,128,Anomaly,Mirai
0,124,0,0,0,0,0,0,2,0,0,124,Anomaly,Scan
